Order_ID,Warehouse_ID,Ship_Date,Delivery_Date,Delivery_Status,Return_Status,Return_Reason
43687,7,11-03-2023,14-03-2023,On-time,No,None
43688,10,30-08-2023,03-09-2023,On-time,No,None
43689,10,11-09-2023,14-09-2023,On-time,No,None
43690,8,01-10-2023,07-10-2023,Late,Yes,Damaged
43691,3,12-12-2023,17-12-2023,Late,Yes,Wrong Item
43692,5,26-01-2023,30-01-2023,On-time,No,None
43693,4,31-10-2023,02-11-2023,On-time,No,None
43694,4,10-09-2023,13-09-2023,On-time,No,None
43695,9,11-11-2023,15-11-2023,On-time,No,None
43696,1,18-06-2023,20-06-2023,On-time,No,None
43697,9,19-12-2023,23-12-2023,On-time,No,None
43698,9,20-09-2023,24-09-2023,On-time,No,None
43699,3,03-06-2023,09-06-2023,Late,Yes,Wrong Item
43700,4,28-11-2023,03-12-2023,Late,No,None
43701,8,28-02-2023,03-03-2023,On-time,No,None
43702,6,01-03-2023,07-03-2023,Late,No,None
43703,4,02-07-2023,06-07-2023,On-time,No,None
43704,10,20-10-2023,22-10-2023,On-time,No,None
43705,1,03-03-2023,08-03-2023,Late,No,None
43706,10,23-08-2023,25-08-2023,On-time,No,None
43707,6,07-06-2023,09-06-2023,On-time,No,None
43708,2,09-08-2023,15-08-2023,Late,No,None
43709,3,13-02-2023,19-02-2023,Late,No,None
43710,4,05-12-2023,07-12-2023,On-time,No,None
43711,10,03-03-2023,06-03-2023,On-time,No,None
43712,1,23-04-2023,25-04-2023,On-time,No,None
43713,6,29-08-2023,04-09-2023,Late,No,None
43714,4,30-08-2023,03-09-2023,On-time,No,None
43715,2,30-11-2023,06-12-2023,Late,Yes,Wrong Item
43716,6,18-08-2023,24-08-2023,Late,No,None
43717,3,25-09-2023,30-09-2023,Late,Yes,Late
43718,8,12-05-2023,17-05-2023,Late,No,None
43719,3,08-06-2023,13-06-2023,Late,Yes,Wrong Item
43720,6,08-01-2023,10-01-2023,On-time,No,None
43721,3,06-02-2023,10-02-2023,On-time,No,None
43722,8,27-03-2023,30-03-2023,On-time,No,None
43723,9,18-10-2023,22-10-2023,On-time,No,None
43724,8,09-08-2023,14-08-2023,Late,Yes,Damaged
43725,1,19-08-2023,25-08-2023,Late,No,None
43726,4,31-10-2023,02-11-2023,On-time,No,None
43727,2,30-04-2023,05-05-2023,Late,No,None
43728,3,12-12-2023,14-12-2023,On-time,No,None
43729,8,16-10-2023,22-10-2023,Late,No,None
43730,4,21-12-2023,24-12-2023,On-time,No,None
43731,10,30-07-2023,04-08-2023,Late,No,None
43732,8,19-11-2023,22-11-2023,On-time,No,None
43733,3,24-03-2023,30-03-2023,Late,Yes,Late
43734,10,08-02-2023,14-02-2023,Late,No,None
43735,9,21-08-2023,23-08-2023,On-time,No,None
43736,3,24-04-2023,29-04-2023,Late,Yes,Damaged
43737,3,23-05-2023,29-05-2023,Late,No,None
43738,3,30-12-2023,02-01-2024,On-time,No,None
43739,1,27-07-2023,02-08-2023,Late,Yes,Late
43740,9,23-11-2023,27-11-2023,On-time,No,None
43741,3,05-11-2023,07-11-2023,On-time,No,None
43742,4,01-02-2023,07-02-2023,Late,No,None
43743,1,30-03-2023,01-04-2023,On-time,No,None
43744,4,13-06-2023,18-06-2023,Late,No,None
43745,4,18-02-2023,24-02-2023,Late,No,None
43746,5,15-12-2023,20-12-2023,Late,No,None
43747,10,02-09-2023,08-09-2023,Late,Yes,Wrong Item
43748,4,31-01-2023,02-02-2023,On-time,No,None
43749,10,30-10-2023,02-11-2023,On-time,No,None
43750,7,05-03-2023,09-03-2023,On-time,No,None
43751,7,26-12-2023,30-12-2023,On-time,No,None
43752,3,19-10-2023,21-10-2023,On-time,No,None
43753,2,27-06-2023,30-06-2023,On-time,No,None
43754,7,12-12-2023,16-12-2023,On-time,No,None
43755,1,24-02-2023,02-03-2023,Late,No,None
43756,10,05-05-2023,10-05-2023,Late,Yes,Wrong Item
43757,5,09-01-2023,12-01-2023,On-time,No,None
43758,8,18-03-2023,20-03-2023,On-time,No,None
43759,6,27-07-2023,01-08-2023,Late,No,None
43760,3,07-12-2023,10-12-2023,On-time,No,None
43761,5,13-08-2023,15-08-2023,On-time,No,None
43762,4,08-09-2023,14-09-2023,Late,Yes,Damaged
43763,10,18-02-2023,23-02-2023,Late,No,None
43764,2,15-06-2023,20-06-2023,Late,Yes,Damaged
43765,5,12-11-2023,14-11-2023,On-time,No,None
43766,9,01-04-2023,06-04-2023,Late,Yes,Damaged
43767,5,06-10-2023,08-10-2023,On-time,No,None
43768,2,14-12-2023,18-12-2023,On-time,No,None
43769,8,17-08-2023,23-08-2023,Late,Yes,Late
43770,5,20-02-2023,23-02-2023,On-time,No,None
43771,3,18-12-2023,20-12-2023,On-time,No,None
43772,6,23-04-2023,25-04-2023,On-time,No,None
43773,1,31-07-2023,05-08-2023,Late,No,None
43774,9,26-12-2023,31-12-2023,Late,Yes,Late
43775,6,06-07-2023,08-07-2023,On-time,No,None
43776,10,31-03-2023,03-04-2023,On-time,No,None
43777,8,11-12-2023,16-12-2023,Late,No,None
43778,6,29-08-2023,03-09-2023,Late,No,None
43779,4,09-11-2023,12-11-2023,On-time,No,None
43780,10,22-07-2023,25-07-2023,On-time,No,None
43781,7,11-03-2023,17-03-2023,Late,No,None
43782,5,23-01-2023,28-01-2023,Late,Yes,Damaged
43783,4,06-08-2023,12-08-2023,Late,Yes,Damaged
43784,9,07-07-2023,12-07-2023,Late,Yes,Late
43785,3,26-10-2023,31-10-2023,Late,No,None
43786,7,08-09-2023,10-09-2023,On-time,No,None
43787,8,07-12-2023,09-12-2023,On-time,No,None
43788,6,22-12-2023,25-12-2023,On-time,No,None
43789,10,11-06-2023,16-06-2023,Late,No,None
43790,5,20-10-2023,26-10-2023,Late,Yes,Late
43791,4,12-03-2023,16-03-2023,On-time,No,None
43792,6,20-09-2023,24-09-2023,On-time,No,None
43793,9,22-06-2023,25-06-2023,On-time,No,None
43794,4,26-10-2023,29-10-2023,On-time,No,None
43795,2,27-06-2023,03-07-2023,Late,Yes,Wrong Item
43796,7,10-07-2023,15-07-2023,Late,No,None
43797,7,10-03-2023,15-03-2023,Late,Yes,Damaged
43798,7,16-08-2023,22-08-2023,Late,No,None
43799,8,08-05-2023,13-05-2023,Late,Yes,Late
43800,10,11-10-2023,15-10-2023,On-time,No,None
43801,4,16-02-2023,18-02-2023,On-time,No,None
43802,2,10-12-2023,13-12-2023,On-time,No,None
43803,4,02-03-2023,04-03-2023,On-time,No,None
43804,8,06-12-2023,11-12-2023,Late,Yes,Damaged
43805,2,26-08-2023,01-09-2023,Late,No,None
43806,8,30-12-2023,03-01-2024,On-time,No,None
43807,9,18-08-2023,23-08-2023,Late,No,None
43808,10,19-03-2023,23-03-2023,On-time,No,None
43809,10,18-06-2023,20-06-2023,On-time,No,None
43810,10,22-02-2023,28-02-2023,Late,No,None
43811,4,05-11-2023,10-11-2023,Late,No,None
43812,1,12-10-2023,18-10-2023,Late,No,None
43813,8,27-12-2023,30-12-2023,On-time,No,None
43814,5,21-11-2023,26-11-2023,Late,No,None
43815,1,03-05-2023,09-05-2023,Late,No,None
43816,3,05-08-2023,10-08-2023,Late,No,None
43817,9,04-05-2023,06-05-2023,On-time,No,None
43818,2,04-10-2023,10-10-2023,Late,No,None
43819,5,23-10-2023,29-10-2023,Late,Yes,Damaged
43820,10,06-03-2023,10-03-2023,On-time,No,None
43821,3,24-08-2023,29-08-2023,Late,Yes,Wrong Item
43822,7,17-01-2023,20-01-2023,On-time,No,None
43823,4,27-01-2023,01-02-2023,Late,No,None
43824,1,02-04-2023,07-04-2023,Late,Yes,Damaged
43825,3,29-05-2023,03-06-2023,Late,No,None
43826,4,26-11-2023,28-11-2023,On-time,No,None
43827,2,28-08-2023,31-08-2023,On-time,No,None
43828,5,05-06-2023,07-06-2023,On-time,No,None
43829,4,26-09-2023,02-10-2023,Late,No,None
43830,7,27-03-2023,02-04-2023,Late,No,None
43831,7,28-10-2023,30-10-2023,On-time,No,None
43832,5,11-08-2023,14-08-2023,On-time,No,None
43833,4,01-11-2023,05-11-2023,On-time,No,None
43834,4,29-04-2023,02-05-2023,On-time,No,None
43835,4,09-01-2023,14-01-2023,Late,No,None
43836,5,24-11-2023,26-11-2023,On-time,No,None
43837,4,04-09-2023,10-09-2023,Late,No,None
43838,6,26-09-2023,02-10-2023,Late,No,None
43839,3,13-03-2023,16-03-2023,On-time,No,None
43840,7,26-10-2023,29-10-2023,On-time,No,None
43841,2,01-09-2023,03-09-2023,On-time,No,None
43842,4,21-08-2023,25-08-2023,On-time,No,None
43843,7,10-11-2023,15-11-2023,Late,No,None
43844,7,15-08-2023,21-08-2023,Late,No,None
43845,4,01-04-2023,05-04-2023,On-time,No,None
43846,1,16-08-2023,20-08-2023,On-time,No,None
43847,8,14-04-2023,19-04-2023,Late,No,None
43848,2,07-07-2023,12-07-2023,Late,Yes,Late
43849,4,19-01-2023,24-01-2023,Late,Yes,Damaged
43850,6,04-12-2023,07-12-2023,On-time,No,None
43851,9,14-11-2023,20-11-2023,Late,Yes,Wrong Item
43852,3,14-03-2023,20-03-2023,Late,No,None
43853,2,26-07-2023,31-07-2023,Late,Yes,Damaged
43854,8,13-02-2023,18-02-2023,Late,Yes,Damaged
43855,2,06-09-2023,12-09-2023,Late,Yes,Wrong Item
43856,6,19-09-2023,25-09-2023,Late,No,None
43857,4,02-10-2023,06-10-2023,On-time,No,None
43858,8,25-10-2023,29-10-2023,On-time,No,None
43859,7,07-10-2023,11-10-2023,On-time,No,None
43860,9,18-05-2023,23-05-2023,Late,No,None
43861,8,16-06-2023,19-06-2023,On-time,No,None
43862,3,14-01-2023,20-01-2023,Late,Yes,Late
43863,1,23-10-2023,28-10-2023,Late,No,None
43864,9,14-05-2023,18-05-2023,On-time,No,None
43865,3,10-02-2023,13-02-2023,On-time,No,None
43866,7,02-02-2023,07-02-2023,Late,Yes,Late
43867,9,21-12-2023,26-12-2023,Late,Yes,Late
43868,6,29-11-2023,03-12-2023,On-time,No,None
43869,1,29-05-2023,03-06-2023,Late,Yes,Damaged
43870,9,23-12-2023,29-12-2023,Late,No,None
43871,9,21-01-2023,27-01-2023,Late,No,None
43872,9,16-09-2023,20-09-2023,On-time,No,None
43873,10,30-01-2023,03-02-2023,On-time,No,None
43874,4,03-10-2023,07-10-2023,On-time,No,None
43875,5,27-09-2023,01-10-2023,On-time,No,None
43876,2,22-07-2023,24-07-2023,On-time,No,None
43877,1,25-08-2023,27-08-2023,On-time,No,None
43878,9,11-05-2023,15-05-2023,On-time,No,None
43879,6,24-01-2023,26-01-2023,On-time,No,None
43880,5,20-03-2023,25-03-2023,Late,Yes,Damaged
43881,9,21-09-2023,27-09-2023,Late,No,None
43882,1,17-01-2023,22-01-2023,Late,Yes,Damaged
43883,2,15-10-2023,18-10-2023,On-time,No,None
43884,4,03-06-2023,09-06-2023,Late,No,None
43885,10,08-12-2023,10-12-2023,On-time,No,None
43886,9,15-04-2023,20-04-2023,Late,No,None
43887,2,04-07-2023,09-07-2023,Late,No,None
43888,2,06-09-2023,10-09-2023,On-time,No,None
43889,7,09-03-2023,14-03-2023,Late,No,None
43890,8,28-04-2023,04-05-2023,Late,Yes,Wrong Item
43891,3,31-10-2023,03-11-2023,On-time,No,None
43892,8,11-04-2023,14-04-2023,On-time,No,None
43893,2,13-04-2023,15-04-2023,On-time,No,None
43894,10,04-05-2023,06-05-2023,On-time,No,None
43895,9,26-05-2023,29-05-2023,On-time,No,None
43896,10,17-10-2023,21-10-2023,On-time,No,None
43897,9,02-12-2023,08-12-2023,Late,No,None
43898,3,31-12-2023,02-01-2024,On-time,No,None
43899,4,20-09-2023,23-09-2023,On-time,No,None
43900,4,17-03-2023,21-03-2023,On-time,No,None
43901,8,07-07-2023,12-07-2023,Late,No,None
43902,1,16-05-2023,19-05-2023,On-time,No,None
43903,4,03-11-2023,05-11-2023,On-time,No,None
43904,9,05-09-2023,08-09-2023,On-time,No,None
43905,5,15-11-2023,17-11-2023,On-time,No,None
43906,9,26-10-2023,31-10-2023,Late,Yes,Wrong Item
43907,7,07-11-2023,10-11-2023,On-time,No,None
43908,8,06-09-2023,09-09-2023,On-time,No,None
43909,3,30-03-2023,01-04-2023,On-time,No,None
43910,9,19-04-2023,24-04-2023,Late,No,None
43911,8,30-05-2023,02-06-2023,On-time,No,None
43912,1,28-09-2023,03-10-2023,Late,No,None
43913,10,19-09-2023,21-09-2023,On-time,No,None
43914,1,07-02-2023,13-02-2023,Late,Yes,Late
43915,4,31-10-2023,03-11-2023,On-time,No,None
43916,5,15-03-2023,17-03-2023,On-time,No,None
43917,4,25-11-2023,27-11-2023,On-time,No,None
43918,1,29-07-2023,03-08-2023,Late,No,None
43919,2,10-06-2023,12-06-2023,On-time,No,None
43920,4,03-06-2023,07-06-2023,On-time,No,None
43921,10,17-11-2023,22-11-2023,Late,Yes,Late
43922,8,13-07-2023,17-07-2023,On-time,No,None
43923,6,25-06-2023,01-07-2023,Late,No,None
43924,10,02-08-2023,06-08-2023,On-time,No,None
43925,4,25-02-2023,28-02-2023,On-time,No,None
43926,3,31-05-2023,06-06-2023,Late,Yes,Wrong Item
43927,5,22-04-2023,28-04-2023,Late,Yes,Wrong Item
43928,2,28-03-2023,01-04-2023,On-time,No,None
43929,4,18-01-2023,21-01-2023,On-time,No,None
43930,6,09-09-2023,14-09-2023,Late,No,None
43931,10,17-05-2023,23-05-2023,Late,No,None
43932,9,05-04-2023,08-04-2023,On-time,No,None
43933,1,17-07-2023,22-07-2023,Late,No,None
43934,8,04-10-2023,08-10-2023,On-time,No,None
43935,2,08-03-2023,10-03-2023,On-time,No,None
43936,10,08-03-2023,12-03-2023,On-time,No,None
43937,2,29-07-2023,01-08-2023,On-time,No,None
43938,10,07-12-2023,13-12-2023,Late,No,None
43939,4,17-10-2023,21-10-2023,On-time,No,None
43940,2,16-10-2023,18-10-2023,On-time,No,None
43941,8,12-07-2023,16-07-2023,On-time,No,None
43942,10,16-01-2023,21-01-2023,Late,Yes,Late
43943,5,08-06-2023,14-06-2023,Late,Yes,Late
43944,2,24-07-2023,29-07-2023,Late,No,None
43945,8,15-12-2023,20-12-2023,Late,Yes,Wrong Item
43946,3,28-06-2023,01-07-2023,On-time,No,None
43947,3,28-07-2023,30-07-2023,On-time,No,None
43948,7,01-06-2023,07-06-2023,Late,Yes,Wrong Item
43949,10,11-03-2023,15-03-2023,On-time,No,None
43950,8,29-08-2023,02-09-2023,On-time,No,None
43951,10,22-08-2023,27-08-2023,Late,No,None
43952,6,05-04-2023,08-04-2023,On-time,No,None
43953,3,21-05-2023,23-05-2023,On-time,No,None
43954,6,15-06-2023,21-06-2023,Late,No,None
43955,7,26-10-2023,30-10-2023,On-time,No,None
43956,1,27-10-2023,31-10-2023,On-time,No,None
43957,7,11-01-2023,13-01-2023,On-time,No,None
43958,6,21-09-2023,25-09-2023,On-time,No,None
43959,3,18-11-2023,22-11-2023,On-time,No,None
43960,5,04-09-2023,07-09-2023,On-time,No,None
43961,5,29-06-2023,01-07-2023,On-time,No,None
43962,4,09-08-2023,13-08-2023,On-time,No,None
43963,2,10-05-2023,12-05-2023,On-time,No,None
43964,5,15-08-2023,19-08-2023,On-time,No,None
43965,5,10-01-2023,12-01-2023,On-time,No,None
43966,1,28-02-2023,02-03-2023,On-time,No,None
43967,5,03-07-2023,09-07-2023,Late,No,None
43968,4,08-06-2023,10-06-2023,On-time,No,None
43969,9,19-03-2023,21-03-2023,On-time,No,None
43970,9,18-12-2023,24-12-2023,Late,No,None
43971,4,19-10-2023,21-10-2023,On-time,No,None
43972,6,25-11-2023,28-11-2023,On-time,No,None
43973,10,11-03-2023,15-03-2023,On-time,No,None
43974,2,27-06-2023,30-06-2023,On-time,No,None
43975,8,14-02-2023,19-02-2023,Late,No,None
43976,9,22-10-2023,24-10-2023,On-time,No,None
43977,6,17-03-2023,21-03-2023,On-time,No,None
43978,6,22-07-2023,28-07-2023,Late,No,None
43979,8,28-11-2023,02-12-2023,On-time,No,None
43980,7,03-01-2023,07-01-2023,On-time,No,None
43981,1,12-03-2023,14-03-2023,On-time,No,None
43982,9,12-09-2023,16-09-2023,On-time,No,None
43983,3,14-06-2023,20-06-2023,Late,No,None
43984,9,03-11-2023,09-11-2023,Late,Yes,Late
43985,2,02-12-2023,08-12-2023,Late,Yes,Late
43986,1,22-12-2023,27-12-2023,Late,No,None
43987,2,16-02-2023,20-02-2023,On-time,No,None
43988,5,02-12-2023,08-12-2023,Late,No,None
43989,9,20-02-2023,24-02-2023,On-time,No,None
43990,8,13-01-2023,16-01-2023,On-time,No,None
43991,1,15-02-2023,18-02-2023,On-time,No,None
43992,3,03-02-2023,06-02-2023,On-time,No,None
43993,9,07-07-2023,11-07-2023,On-time,No,None
43994,6,29-05-2023,04-06-2023,Late,Yes,Wrong Item
43995,1,07-09-2023,09-09-2023,On-time,No,None
43996,4,31-03-2023,05-04-2023,Late,No,None
43997,9,24-07-2023,30-07-2023,Late,No,None
43998,3,24-07-2023,26-07-2023,On-time,No,None
43999,2,21-04-2023,26-04-2023,Late,No,None
44000,9,13-05-2023,17-05-2023,On-time,No,None
44001,8,04-03-2023,10-03-2023,Late,No,None
44002,4,27-02-2023,02-03-2023,On-time,No,None
44003,1,28-04-2023,03-05-2023,Late,Yes,Wrong Item
44004,4,02-08-2023,05-08-2023,On-time,No,None
44005,9,23-02-2023,26-02-2023,On-time,No,None
44006,5,04-06-2023,06-06-2023,On-time,No,None
44007,9,30-06-2023,05-07-2023,Late,Yes,Late
44008,6,17-12-2023,19-12-2023,On-time,No,None
44009,10,22-01-2023,28-01-2023,Late,Yes,Damaged
44010,5,11-03-2023,16-03-2023,Late,No,None
44011,7,14-07-2023,16-07-2023,On-time,No,None
44012,6,25-07-2023,31-07-2023,Late,No,None
44013,2,11-08-2023,15-08-2023,On-time,No,None
44014,3,10-10-2023,15-10-2023,Late,No,None
44015,6,26-01-2023,31-01-2023,Late,No,None
44016,2,16-05-2023,21-05-2023,Late,No,None
44017,6,11-05-2023,15-05-2023,On-time,No,None
44018,10,19-09-2023,22-09-2023,On-time,No,None
44019,5,11-05-2023,17-05-2023,Late,No,None
44020,9,26-10-2023,28-10-2023,On-time,No,None
44021,10,31-05-2023,02-06-2023,On-time,No,None
44022,10,12-03-2023,16-03-2023,On-time,No,None
44023,7,13-10-2023,15-10-2023,On-time,No,None
44024,1,13-10-2023,17-10-2023,On-time,No,None
44025,2,12-08-2023,15-08-2023,On-time,No,None
44026,4,12-06-2023,15-06-2023,On-time,No,None
44027,1,02-01-2024,05-01-2024,On-time,No,None
44028,5,10-04-2023,13-04-2023,On-time,No,None
44029,8,16-12-2023,18-12-2023,On-time,No,None
44030,8,20-09-2023,26-09-2023,Late,Yes,Late
44031,9,10-04-2023,15-04-2023,Late,No,None
44032,10,14-01-2023,16-01-2023,On-time,No,None
44033,2,12-04-2023,15-04-2023,On-time,No,None
44034,2,19-06-2023,21-06-2023,On-time,No,None
44035,1,14-01-2023,20-01-2023,Late,Yes,Late
44036,7,29-04-2023,01-05-2023,On-time,No,None
44037,8,16-12-2023,18-12-2023,On-time,No,None
44038,1,08-10-2023,11-10-2023,On-time,No,None
44039,2,03-01-2023,06-01-2023,On-time,No,None
44040,7,03-03-2023,06-03-2023,On-time,No,None
44041,8,07-03-2023,12-03-2023,Late,Yes,Late
44042,9,22-08-2023,25-08-2023,On-time,No,None
44043,9,25-12-2023,28-12-2023,On-time,No,None
44044,2,12-07-2023,14-07-2023,On-time,No,None
44045,6,06-06-2023,11-06-2023,Late,Yes,Damaged
44046,7,24-07-2023,26-07-2023,On-time,No,None
44047,9,26-06-2023,02-07-2023,Late,No,None
44048,5,03-04-2023,05-04-2023,On-time,No,None
44049,3,19-03-2023,22-03-2023,On-time,No,None
44050,9,09-05-2023,14-05-2023,Late,No,None
44051,7,10-02-2023,16-02-2023,Late,No,None
44052,10,02-07-2023,06-07-2023,On-time,No,None
44053,4,17-10-2023,20-10-2023,On-time,No,None
44054,4,23-06-2023,28-06-2023,Late,Yes,Damaged
44055,5,28-04-2023,01-05-2023,On-time,No,None
44056,10,31-10-2023,04-11-2023,On-time,No,None
44057,9,01-02-2023,07-02-2023,Late,No,None
44058,6,07-09-2023,13-09-2023,Late,No,None
44059,7,30-12-2023,01-01-2024,On-time,No,None
44060,1,23-10-2023,29-10-2023,Late,No,None
44061,6,17-01-2023,23-01-2023,Late,Yes,Late
44062,5,06-06-2023,09-06-2023,On-time,No,None
44063,7,30-01-2023,03-02-2023,On-time,No,None
44064,6,24-06-2023,27-06-2023,On-time,No,None
44065,9,24-02-2023,27-02-2023,On-time,No,None
44066,3,30-04-2023,04-05-2023,On-time,No,None
44067,5,27-10-2023,01-11-2023,Late,No,None
44068,2,21-12-2023,23-12-2023,On-time,No,None
44069,2,10-08-2023,15-08-2023,Late,No,None
44070,4,01-11-2023,04-11-2023,On-time,No,None
44071,2,11-03-2023,16-03-2023,Late,No,None
44072,5,29-04-2023,04-05-2023,Late,Yes,Wrong Item
44073,8,01-09-2023,05-09-2023,On-time,No,None
44074,4,30-04-2023,02-05-2023,On-time,No,None
44075,7,23-01-2023,28-01-2023,Late,No,None
44076,3,08-04-2023,11-04-2023,On-time,No,None
44077,9,28-03-2023,01-04-2023,On-time,No,None
44078,3,06-02-2023,11-02-2023,Late,Yes,Wrong Item
44079,7,28-12-2023,02-01-2024,Late,No,None
44080,8,14-06-2023,17-06-2023,On-time,No,None
44081,2,21-08-2023,25-08-2023,On-time,No,None
44082,9,20-07-2023,25-07-2023,Late,No,None
44083,7,26-01-2023,01-02-2023,Late,No,None
44084,7,02-03-2023,06-03-2023,On-time,No,None
44085,2,06-07-2023,08-07-2023,On-time,No,None
44086,4,16-12-2023,19-12-2023,On-time,No,None
44087,5,21-03-2023,24-03-2023,On-time,No,None
44088,2,19-06-2023,25-06-2023,Late,Yes,Wrong Item
44089,8,14-05-2023,20-05-2023,Late,Yes,Late
44090,9,25-03-2023,31-03-2023,Late,Yes,Wrong Item
44091,8,30-10-2023,02-11-2023,On-time,No,None
44092,9,03-09-2023,06-09-2023,On-time,No,None
44093,8,24-08-2023,30-08-2023,Late,No,None
44094,4,06-12-2023,08-12-2023,On-time,No,None
44095,4,09-06-2023,14-06-2023,Late,No,None
44096,3,03-07-2023,08-07-2023,Late,No,None
44097,2,27-01-2023,30-01-2023,On-time,No,None
44098,1,06-08-2023,08-08-2023,On-time,No,None
44099,3,18-08-2023,22-08-2023,On-time,No,None
44100,10,01-06-2023,04-06-2023,On-time,No,None
44101,5,14-03-2023,16-03-2023,On-time,No,None
44102,5,02-12-2023,05-12-2023,On-time,No,None
44103,4,18-01-2023,23-01-2023,Late,No,None
44104,6,27-10-2023,30-10-2023,On-time,No,None
44105,10,17-06-2023,20-06-2023,On-time,No,None
44106,5,05-04-2023,08-04-2023,On-time,No,None
44107,10,12-11-2023,14-11-2023,On-time,No,None
44108,1,21-04-2023,26-04-2023,Late,No,None
44109,2,15-04-2023,20-04-2023,Late,No,None
44110,1,28-01-2023,01-02-2023,On-time,No,None
44111,8,18-07-2023,23-07-2023,Late,Yes,Late
44112,3,10-06-2023,13-06-2023,On-time,No,None
44113,6,03-10-2023,09-10-2023,Late,No,None
44114,6,16-07-2023,19-07-2023,On-time,No,None
44115,1,22-09-2023,24-09-2023,On-time,No,None
44116,5,08-09-2023,13-09-2023,Late,No,None
44117,10,30-08-2023,01-09-2023,On-time,No,None
44118,6,19-01-2023,22-01-2023,On-time,No,None
44119,2,16-06-2023,21-06-2023,Late,Yes,Late
44120,6,21-11-2023,26-11-2023,Late,No,None
44121,5,06-04-2023,08-04-2023,On-time,No,None
44122,10,02-11-2023,06-11-2023,On-time,No,None
44123,5,10-01-2023,14-01-2023,On-time,No,None
44124,2,26-06-2023,29-06-2023,On-time,No,None
44125,1,05-02-2023,11-02-2023,Late,No,None
44126,5,24-04-2023,29-04-2023,Late,Yes,Late
44127,1,22-07-2023,25-07-2023,On-time,No,None
44128,7,24-07-2023,28-07-2023,On-time,No,None
44129,2,27-11-2023,30-11-2023,On-time,No,None
44130,5,15-06-2023,21-06-2023,Late,No,None
44131,7,07-04-2023,12-04-2023,Late,Yes,Wrong Item
44132,5,30-05-2023,02-06-2023,On-time,No,None
44133,8,13-09-2023,15-09-2023,On-time,No,None
44134,8,15-01-2023,21-01-2023,Late,No,None
44135,10,23-07-2023,25-07-2023,On-time,No,None
44136,8,18-04-2023,22-04-2023,On-time,No,None
44137,3,03-06-2023,06-06-2023,On-time,No,None
44138,7,19-12-2023,25-12-2023,Late,Yes,Wrong Item
44139,7,24-08-2023,27-08-2023,On-time,No,None
44140,3,04-04-2023,10-04-2023,Late,Yes,Wrong Item
44141,8,29-01-2023,04-02-2023,Late,No,None
44142,3,26-12-2023,01-01-2024,Late,No,None
44143,7,21-06-2023,26-06-2023,Late,Yes,Late
44144,6,12-06-2023,18-06-2023,Late,No,None
