Order_ID,Customer_ID,Product_ID,Campaign_ID,Quantity,Order_Date,Sales,Discount,Profit
35833,6388,1293,111,1,2023-12-22,2061.41,29.92%,918.41
35834,8417,1750,65,3,2023-04-25,521.55,20.87%,104.55
35835,7906,1759,95,3,2023-07-10,2627.59,13.90%,1193.59
35836,3038,317,101,2,2023-12-11,1519.04,20.82%,553.04
35837,4486,328,106,1,2023-12-27,2078.68,28.32%,995.68
35838,2636,1438,59,4,2023-06-03,9812.18,21.57%,3320.18
35839,156,174,85,4,2023-11-18,9936.86,4.99%,3160.86
35840,3275,1996,95,2,2023-08-28,2666.69,4.30%,648.69
35841,98,1110,129,1,2023-12-29,1840.48,11.88%,788.48
35842,4400,1323,64,1,2023-02-04,709.35,3.90%,152.35
35843,6306,15,79,3,2023-07-28,3659.55,3.31%,1508.55
35844,7870,1566,195,2,2023-12-27,2852.3,5.11%,1234.3
35845,9658,1468,142,2,2023-02-04,1801.8,22.37%,679.8
35846,2793,920,119,3,2023-04-27,6910.33,1.52%,3223.33
35847,4637,113,28,2,2023-12-18,6247.25,8.75%,3121.25
35848,6580,639,7,4,2023-08-20,13234.24,14.35%,6306.24
35849,6498,1049,52,3,2023-02-21,3389.61,23.14%,1517.61
35850,5587,821,174,4,2023-07-23,9781.45,22.53%,3009.45
35851,9736,1978,51,3,2023-01-25,4542.01,3.03%,1623.01
35852,7005,1538,100,1,2023-04-13,1692.74,18.78%,311.74
35853,3984,1089,180,4,2023-02-01,8509.36,7.55%,2533.36
35854,8862,1876,127,1,2023-01-13,987.73,2.94%,471.73
35855,8535,1965,46,3,2023-10-09,5804.38,22.99%,2345.38
35856,8276,172,8,1,2023-09-15,2213.8,12.68%,902.8
35857,4945,154,50,3,2023-11-13,382.32,11.52%,67.32
35858,2458,392,181,2,2023-10-24,1667.26,20.76%,547.26
35859,6073,83,171,1,2023-09-04,2737.59,6.26%,1099.59
35860,4079,1183,117,1,2023-11-21,3730.53,29.16%,1751.53
35861,7207,1359,120,3,2023-03-01,6541.03,15.90%,3079.03
35862,4093,1642,73,2,2023-03-19,1667.62,12.58%,535.62
35863,2081,1844,33,4,2023-12-26,12741.39,21.00%,5137.39
35864,1744,770,159,1,2023-06-22,544.63,19.34%,97.63
35865,4885,1986,38,1,2023-07-01,1679.36,9.49%,465.36
35866,3250,1586,158,4,2023-10-03,4301.07,28.91%,2105.07
35867,4480,378,168,3,2023-01-13,2128.01,0.41%,946.01
35868,8147,1501,65,4,2023-08-12,10278.08,22.78%,2486.08
35869,7868,1761,164,2,2023-05-22,6244.48,15.61%,2742.48
35870,8407,394,125,3,2023-11-21,3700.39,17.46%,982.39
35871,4954,1264,190,1,2023-09-13,2529.55,1.06%,554.55
35872,8876,46,45,2,2023-02-15,584.57,15.87%,122.57
35873,6351,698,152,3,2023-03-18,6466.42,18.66%,2548.42
35874,9504,85,152,2,2023-10-10,5723.24,28.76%,1997.24
35875,571,1237,53,3,2023-05-27,6252.2,26.20%,2487.2
35876,8039,235,36,1,2023-02-27,824.44,15.26%,180.44
35877,3308,269,31,4,2023-01-10,1426.21,22.92%,626.21
35878,5713,1459,47,4,2023-07-04,12579.02,26.37%,5787.02
35879,2477,336,106,3,2023-08-16,5806.61,3.01%,1543.61
35880,6071,83,135,1,2023-09-29,2278.12,2.36%,640.12
35881,552,984,51,4,2023-09-17,3073.87,26.72%,1089.87
35882,7330,186,95,1,2023-12-23,1813.12,17.55%,575.12
35883,8305,62,156,3,2023-10-10,9056.86,26.64%,3707.86
35884,9740,1303,65,2,2023-02-23,2733.03,21.34%,705.03
35885,2046,1796,25,1,2023-11-15,2179.71,2.56%,965.71
35886,6616,1022,137,3,2023-05-20,8312.23,12.55%,3746.23
35887,3337,671,37,2,2023-11-08,4464.12,8.96%,1980.12
35888,6036,392,105,2,2023-05-05,1526.06,12.12%,406.06
35889,5209,1770,79,2,2023-08-23,4525.21,5.36%,1323.21
35890,5487,1945,100,3,2023-09-22,1168.08,25.82%,436.08
35891,216,1846,165,3,2023-03-29,784.03,17.45%,307.03
35892,8462,215,88,4,2023-12-18,1350.23,15.35%,410.23
35893,9017,1419,146,4,2023-04-19,11312.41,20.55%,3548.41
35894,6902,732,60,4,2023-10-08,3890.26,25.59%,1510.26
35895,8491,1069,105,2,2023-07-18,599,3.15%,201
35896,1238,1111,159,3,2023-11-21,4263.08,7.41%,1383.08
35897,7003,1581,155,2,2023-06-22,3942.09,5.52%,1308.09
35898,6208,1149,18,2,2023-04-10,2247.4,0.02%,1045.4
35899,770,1980,80,2,2023-07-01,1447,25.71%,549
35900,6774,1984,71,1,2023-10-29,943.92,17.34%,379.92
35901,6976,1269,164,2,2023-01-28,2170.43,14.24%,424.43
35902,9705,1579,146,2,2023-05-04,3870.44,25.54%,866.44
35903,8520,125,71,1,2023-04-17,2637.21,20.71%,860.21
35904,6680,1776,38,3,2023-08-03,6404.24,13.45%,2258.24
35905,1410,704,47,2,2023-01-05,3075.9,5.55%,1507.9
35906,3387,431,193,4,2023-06-19,8282.78,14.89%,3294.78
35907,4710,484,36,3,2023-09-28,5439.1,7.39%,954.1
35908,6108,1853,46,3,2023-02-24,3952.86,18.87%,1741.86
35909,418,226,173,2,2023-12-10,5226.32,25.25%,2224.32
35910,6456,176,7,1,2023-02-07,1711.57,19.75%,537.57
35911,9676,75,133,3,2023-08-14,8903.99,18.39%,3491.99
35912,370,753,68,2,2023-07-16,3952.46,23.72%,1344.46
35913,2053,520,21,3,2023-04-07,1065.71,2.23%,531.71
35914,109,1698,49,1,2023-01-22,472.03,7.79%,130.03
35915,1916,8,168,3,2023-08-07,3814.55,14.10%,1102.55
35916,183,505,170,1,2023-02-08,2561.52,24.99%,1001.52
35917,3364,52,112,4,2023-11-19,1701.24,14.28%,765.24
35918,2888,1105,200,2,2023-07-01,5512.99,28.88%,2140.99
35919,8030,1494,159,3,2023-05-23,2100.78,0.94%,945.78
35920,5815,520,152,1,2023-06-17,280.97,23.77%,102.97
35921,9301,318,153,3,2023-04-04,4307.79,4.99%,1574.79
35922,9390,833,127,4,2023-08-27,9542.86,16.09%,3354.86
35923,8756,654,180,3,2023-02-17,846.89,17.11%,315.89
35924,7906,1093,35,3,2023-07-05,5443.74,23.03%,1147.74
35925,644,347,68,3,2023-08-10,989.94,6.44%,494.94
35926,4280,944,69,1,2023-08-02,3018.94,16.02%,1491.94
35927,1291,1111,69,3,2023-03-21,5290.93,22.61%,2410.93
35928,2518,1676,144,2,2023-11-04,2811.25,19.89%,1077.25
35929,3177,832,126,3,2023-04-21,8049,18.17%,2949
35930,7869,1148,170,2,2023-12-31,2763.8,26.32%,1311.8
35931,9879,286,53,4,2023-11-03,12709.78,22.74%,5217.78
35932,7550,1160,109,3,2023-08-27,4623.17,3.47%,2286.17
35933,3185,893,46,2,2023-01-25,5028.83,9.72%,1726.83
35934,8478,1512,42,4,2023-01-21,3822.31,1.35%,1554.31
35935,123,1346,146,4,2023-03-15,8876.21,24.88%,3792.21
35936,8153,1221,17,3,2023-01-26,4500.32,20.75%,2079.32
35937,6141,1741,4,3,2023-12-26,8544.77,7.24%,2970.77
35938,88,1745,122,3,2023-09-18,2940.59,9.31%,1020.59
35939,542,1443,33,1,2023-09-01,1752.93,15.53%,642.93
35940,8172,1103,199,2,2023-05-13,3990.7,10.60%,1964.7
35941,4048,908,155,2,2023-08-12,7424.82,20.92%,3572.82
35942,9084,1130,156,4,2023-02-24,7128.26,9.83%,3480.26
35943,6027,624,75,2,2023-02-04,4834.79,27.27%,1538.79
35944,9801,627,114,2,2023-04-11,4017.02,29.09%,1729.02
35945,4516,579,178,1,2023-06-13,1314.48,11.46%,611.48
35946,3696,1674,50,1,2023-07-24,2255.78,21.38%,618.78
35947,692,1410,82,1,2023-12-05,1705.12,26.07%,489.12
35948,4613,655,14,2,2023-11-26,1697.18,28.87%,583.18
35949,8906,1399,76,2,2023-07-24,7169.41,7.67%,3411.41
35950,1280,191,106,4,2023-05-25,3779.96,0.40%,935.96
35951,916,135,29,4,2023-03-08,6422.38,29.09%,3198.38
35952,4196,276,51,4,2023-05-27,4105.76,15.32%,709.76
35953,7156,188,194,2,2023-08-13,1531.37,12.00%,425.37
35954,1305,264,102,3,2023-04-12,4081.33,18.20%,1231.33
35955,1257,1391,22,1,2023-05-28,1049.97,19.29%,503.97
35956,2818,90,143,1,2023-06-04,692.88,24.48%,204.88
35957,9100,58,51,3,2023-10-06,7889.65,8.20%,3797.65
35958,28,648,148,1,2023-07-10,2055.26,25.61%,571.26
35959,6188,798,107,4,2023-12-19,13564.07,15.27%,6528.07
35960,6455,1133,55,1,2023-05-14,1459.92,17.86%,273.92
35961,3976,852,44,2,2023-07-20,955.69,11.52%,345.69
35962,6012,54,66,3,2023-08-06,4850.28,5.10%,2117.28
35963,1397,694,83,1,2023-04-26,3289.92,4.28%,1607.92
35964,1068,1759,165,4,2023-08-07,2513.07,21.20%,601.07
35965,8203,256,157,2,2023-12-21,2205.18,11.58%,931.18
35966,3784,380,157,3,2023-08-26,1529.07,20.99%,452.07
35967,9115,669,169,3,2023-04-20,6744.45,17.95%,3192.45
35968,4601,693,140,1,2023-10-31,3214.18,12.91%,1512.18
35969,5589,734,90,2,2023-11-06,2437.97,25.25%,565.97
35970,9337,31,173,1,2023-12-21,522.89,1.92%,152.89
35971,8091,4,179,3,2023-02-19,4979.85,4.14%,1394.85
35972,7182,1437,139,4,2023-09-21,7414.1,5.30%,3246.1
35973,6621,300,83,3,2023-12-28,4710.62,15.05%,912.62
35974,5528,1118,195,3,2023-12-14,4977.11,4.01%,1887.11
35975,6720,383,185,2,2023-11-24,5503.44,25.11%,2649.44
35976,6808,761,165,2,2023-04-19,3925.97,2.59%,983.97
35977,5878,1558,108,2,2023-10-15,1279.82,21.87%,551.82
35978,1922,503,42,4,2023-02-14,10121.67,28.19%,3529.67
35979,4020,1662,128,2,2023-04-17,5142.29,26.38%,1882.29
35980,8460,96,151,2,2023-05-26,4509.88,0.66%,1321.88
35981,4289,908,190,2,2023-01-28,5694.19,17.62%,1842.19
35982,4053,1566,173,1,2023-01-15,1393.45,8.45%,584.45
35983,5085,1029,119,4,2023-10-15,6121.81,2.62%,1897.81
35984,94,1218,161,2,2023-02-03,3351.89,8.96%,943.89
35985,8490,891,137,2,2023-12-03,1007.74,12.55%,233.74
35986,8705,198,163,1,2023-08-21,1643.91,9.30%,810.91
35987,7574,619,163,3,2023-06-01,8695.66,24.32%,4210.66
35988,909,1643,107,3,2023-09-06,7976.34,17.89%,2153.34
35989,2254,419,85,3,2023-06-23,5571.31,10.27%,1518.31
35990,2026,1610,47,3,2023-01-27,6244.83,20.62%,2698.83
35991,4320,1360,64,4,2023-12-13,10320.34,29.42%,3100.34
35992,6182,48,181,2,2023-09-14,5755.77,3.20%,2067.77
35993,820,1494,25,2,2023-07-03,1482.23,1.90%,712.23
35994,3565,947,167,1,2023-09-23,1140.29,11.84%,513.29
35995,8303,590,8,3,2023-02-14,5244.17,26.81%,1914.17
35996,3544,488,54,2,2023-10-11,6701.87,25.98%,3201.87
35997,6636,1680,125,4,2023-09-26,3358.1,9.20%,1142.1
35998,667,1072,11,1,2023-06-21,711.58,11.38%,284.58
35999,2146,935,167,4,2023-06-29,6749.66,21.36%,3081.66
36000,5821,1153,171,2,2023-06-14,3518.41,2.23%,890.41
36001,5117,1405,182,2,2023-11-28,3834.16,12.58%,1122.16
36002,6742,528,84,4,2023-07-09,1583.5,20.18%,283.5
36003,3646,1556,7,3,2023-09-24,1013.8,19.33%,275.8
36004,259,416,178,4,2023-06-02,8421,10.85%,2493
36005,3534,386,87,4,2023-03-04,12711.44,11.70%,5043.44
36006,6503,1083,186,2,2023-05-10,4428.2,20.17%,1046.2
36007,6612,763,44,2,2023-11-26,5491.82,23.39%,2479.82
36008,9705,443,29,3,2023-05-05,9008.37,6.32%,4208.37
36009,5690,1494,87,4,2023-01-11,1980.72,6.00%,440.72
36010,9374,261,192,3,2023-04-13,4007.72,16.43%,785.72
36011,2283,1218,42,2,2023-08-05,4562.01,18.01%,2154.01
36012,1875,241,129,4,2023-06-11,4335.78,9.90%,1099.78
36013,9087,1191,127,3,2023-03-27,6623.08,10.11%,2342.08
36014,957,44,49,4,2023-08-15,11316.59,11.53%,4700.59
36015,5532,169,188,2,2023-02-05,4164.08,27.07%,1852.08
36016,4490,864,47,4,2023-02-16,6239.24,7.03%,1495.24
36017,5264,889,16,3,2023-06-19,6022.58,15.75%,1858.58
36018,5023,1598,97,2,2023-12-04,3357.61,14.38%,761.61
36019,2058,75,176,4,2023-11-18,13854.19,25.76%,6638.19
36020,2378,794,195,1,2023-01-16,2553.16,14.89%,1006.16
36021,9372,1075,161,3,2023-09-27,6825.12,0.56%,3168.12
36022,530,1631,43,1,2023-08-01,1989.38,0.45%,771.38
36023,3563,463,3,2,2023-12-11,2427.27,4.15%,961.27
36024,9152,396,112,2,2023-04-18,4955.61,3.58%,1351.61
36025,264,758,3,3,2023-08-03,7688.62,10.24%,2690.62
36026,478,730,193,3,2023-10-23,7988.54,14.44%,2852.54
36027,8548,1967,8,4,2023-09-06,10773.89,10.93%,5125.89
36028,8255,305,160,1,2023-03-27,677.98,12.33%,183.98
36029,4173,1355,83,4,2023-11-19,5542.88,20.24%,1066.88
36030,1944,369,188,1,2023-04-20,1752.99,2.38%,738.99
36031,7623,1750,20,3,2023-04-17,533.79,29.14%,116.79
36032,2061,476,77,3,2023-04-17,7286.94,15.26%,1994.94
36033,1715,1302,108,3,2023-05-03,5639.99,20.13%,1790.99
36034,3915,853,62,2,2023-10-17,3527.5,8.84%,1227.5
36035,8861,1900,147,1,2023-01-29,2353.66,11.13%,642.66
36036,3600,950,188,2,2023-07-15,1172.92,1.93%,234.92
36037,8660,842,127,3,2023-03-05,5403.93,7.97%,1155.93
36038,4437,821,109,2,2023-05-26,6528.69,4.33%,3142.69
36039,3127,1318,71,4,2023-10-30,3419.82,5.54%,643.82
36040,7502,537,111,4,2023-09-29,8936.68,25.96%,2060.68
36041,6455,1277,111,1,2023-09-30,1407.04,8.87%,477.04
36042,4777,103,90,3,2023-07-18,4203.91,26.87%,777.91
36043,1744,910,179,4,2023-04-23,8817.27,19.73%,2953.27
36044,6758,1776,5,3,2023-05-09,8144.57,11.67%,3998.57
36045,5533,547,58,1,2023-08-16,208.59,11.69%,77.59
36046,280,1609,51,1,2023-04-13,2274.44,29.54%,894.44
36047,6195,1190,57,2,2023-12-27,4120.8,14.67%,996.8
36048,7445,446,179,3,2023-08-03,7738.5,29.69%,2437.5
36049,3031,1637,148,4,2023-10-02,6516.05,12.74%,3196.05
36050,8539,1540,89,1,2023-01-17,1108.9,5.67%,468.9
36051,1397,1871,158,3,2023-11-03,1384.76,7.44%,562.76
36052,6027,413,60,4,2023-08-23,10489,7.89%,4309
36053,2774,714,84,2,2023-06-23,5183.88,0.06%,2443.88
36054,6009,1825,144,1,2023-02-17,2838.94,14.82%,936.94
36055,2771,1159,172,1,2023-12-08,1272.47,3.91%,546.47
36056,6024,1781,26,3,2023-04-04,5723.84,26.21%,1121.84
36057,9211,1617,2,3,2023-04-17,5554.76,20.47%,2398.76
36058,3735,1796,91,1,2023-04-08,1763.23,9.72%,549.23
36059,808,1482,58,4,2023-08-19,7055.25,16.41%,2151.25
36060,1801,1217,37,1,2023-07-12,3800.06,1.65%,1877.06
36061,9368,362,5,3,2023-10-04,1418.1,8.01%,452.1
36062,8268,340,62,2,2023-11-21,2865.7,25.68%,799.7
36063,736,455,28,3,2023-11-06,4809.94,20.37%,2127.94
36064,2690,1801,182,3,2023-10-10,3817.32,28.98%,1033.32
36065,5371,1568,174,2,2023-04-26,4149.17,27.81%,1249.17
36066,2308,284,22,4,2023-12-10,2832.15,15.31%,968.15
36067,6461,220,13,2,2023-07-09,666.89,27.40%,244.89
36068,1150,1086,122,3,2023-05-12,2898.81,8.43%,1317.81
36069,4800,1026,44,1,2023-09-11,3083.44,18.18%,1177.44
36070,548,636,66,1,2023-01-11,3591.78,7.70%,1645.78
36071,9575,1924,147,2,2023-03-29,4819.56,8.12%,2319.56
36072,4262,253,196,3,2023-03-23,972.18,12.42%,471.18
36073,6482,593,116,3,2023-06-02,8042.69,4.03%,2690.69
36074,9008,326,194,3,2023-09-05,4525.62,23.93%,1600.62
36075,3818,520,28,2,2023-03-07,579.99,28.01%,223.99
36076,414,1966,196,2,2023-04-01,1025.99,12.90%,457.99
36077,3812,1164,41,4,2023-05-26,11747.92,15.94%,4171.92
36078,703,1663,104,3,2023-07-01,8499.07,15.57%,3723.07
36079,5145,915,12,2,2023-08-31,1463.11,14.57%,459.11
36080,8964,891,71,3,2023-07-31,1624.23,16.65%,463.23
36081,1526,1245,31,2,2023-02-12,5691.43,17.88%,2509.43
36082,3425,1760,158,1,2023-07-26,2218.92,23.30%,413.92
36083,8641,156,44,1,2023-02-21,841.73,23.75%,188.73
36084,2625,1669,179,4,2023-09-17,6711.96,16.16%,1175.96
36085,1563,1195,36,4,2023-05-07,11676.98,19.45%,4340.98
36086,7887,369,17,1,2023-06-09,2020,6.06%,1006
36087,5208,12,187,4,2023-05-21,7482.28,25.01%,1522.28
36088,3004,837,54,4,2023-08-27,15404.08,10.20%,7688.08
36089,3308,801,178,2,2023-06-04,1903,16.90%,323
36090,4146,1973,118,4,2023-04-14,11706.89,28.35%,4458.89
36091,8375,31,68,4,2023-10-25,2154.38,18.20%,674.38
36092,394,665,186,4,2023-01-31,13512.48,11.69%,6588.48
36093,2925,391,80,1,2023-01-03,2295.91,18.19%,793.91
36094,1769,999,72,1,2023-10-30,577.69,14.12%,277.69
36095,4282,921,185,1,2023-12-20,2737.47,24.71%,1367.47
36096,8281,157,144,3,2023-02-25,8516.07,14.39%,3437.07
36097,86,1227,164,2,2023-12-08,1888.4,16.66%,896.4
36098,3688,1301,129,1,2023-06-01,2486.09,25.77%,591.09
36099,120,1080,57,4,2023-12-23,14002.09,21.19%,6562.09
36100,8280,1559,175,3,2023-07-23,7839.4,17.72%,3261.4
36101,9371,1798,190,3,2023-10-05,2130.9,19.19%,531.9
36102,912,1766,102,4,2023-10-01,11004.46,12.33%,5084.46
36103,3366,727,85,1,2023-09-16,430.79,17.84%,213.79
36104,8117,1098,85,4,2023-08-30,3148.69,8.14%,1192.69
36105,2583,1660,43,3,2023-01-28,4057.19,23.95%,1201.19
36106,4792,1955,113,1,2023-12-24,568.54,3.14%,132.54
36107,1743,1413,192,2,2023-08-30,3132.79,28.17%,604.79
36108,735,252,128,1,2023-06-28,2504.57,24.52%,1065.57
36109,7115,1342,42,3,2023-01-19,2375.63,22.48%,884.63
36110,53,594,37,1,2023-03-15,2046.06,21.30%,788.06
36111,1738,853,23,2,2023-05-07,3306.6,27.76%,1006.6
36112,9928,847,179,3,2023-12-25,503.67,3.82%,125.67
36113,7684,1740,192,3,2023-05-16,4489.6,1.21%,1843.6
36114,3997,1576,29,1,2023-09-28,3521.77,3.60%,1567.77
36115,1965,1277,196,4,2023-12-15,6597.79,24.36%,2877.79
36116,4969,1662,124,1,2023-05-18,3191.26,6.88%,1561.26
36117,4734,199,126,3,2023-09-11,5832.51,4.69%,1305.51
36118,8905,476,108,3,2023-11-03,8335.8,23.16%,3043.8
36119,6128,637,53,4,2023-04-05,5099.96,15.23%,2495.96
36120,5843,647,185,2,2023-05-21,1058.71,18.71%,364.71
36121,8811,1426,179,1,2023-01-31,1590.79,2.41%,368.79
36122,7281,1840,163,2,2023-01-02,5667.67,17.57%,1697.67
36123,8859,1748,104,3,2023-02-19,4656.94,10.33%,1185.94
36124,4270,1498,37,1,2023-04-25,2612.23,9.83%,968.23
36125,6329,98,121,3,2023-07-12,7883.22,11.76%,2942.22
36126,4492,231,78,4,2023-06-06,3814.55,19.89%,1374.55
36127,1222,229,20,3,2023-04-11,7067.11,24.36%,2549.11
36128,8101,1020,175,3,2023-03-24,1320.02,6.19%,498.02
36129,4806,1742,62,2,2023-04-16,5729.1,26.97%,2443.1
36130,2613,1359,32,4,2023-05-22,7234.67,18.50%,2618.67
36131,9749,80,152,4,2023-09-13,6750.72,10.24%,2130.72
36132,4558,505,60,2,2023-02-25,4561.57,10.40%,1441.57
36133,7694,1303,23,3,2023-03-08,4674.21,27.51%,1632.21
36134,8307,1890,167,4,2023-09-29,11862.28,22.76%,4822.28
36135,3802,468,69,1,2023-08-13,2280.59,4.71%,878.59
36136,6527,1811,49,4,2023-06-15,6572.49,23.12%,1140.49
36137,1231,138,143,2,2023-09-16,7679.06,21.11%,3811.06
36138,1886,178,143,3,2023-03-05,2550.87,28.98%,861.87
36139,3504,1826,25,3,2023-07-07,7048.98,1.71%,1816.98
36140,7673,104,187,3,2023-03-20,11006.22,26.17%,5069.22
36141,5560,230,33,4,2023-04-13,5895.67,16.11%,2807.67
36142,6757,435,13,3,2023-04-29,5516.93,3.23%,2387.93
36143,5289,840,193,2,2023-12-15,446.61,18.59%,74.61
36144,2480,1331,127,2,2023-03-11,1959.94,6.86%,523.94
36145,5788,1473,181,3,2023-07-09,7492.48,27.04%,3367.48
36146,9964,813,97,2,2023-11-02,5973.33,1.22%,2017.33
36147,701,1649,142,4,2023-02-22,1834.91,13.78%,578.91
36148,6992,682,117,2,2023-10-18,1934.17,21.49%,766.17
36149,9154,636,79,1,2023-08-16,2615.31,17.60%,669.31
36150,4433,338,121,3,2023-01-26,1216.94,12.26%,505.94
36151,3889,1851,137,1,2023-10-31,226.87,20.44%,65.87
36152,6423,1655,65,4,2023-11-13,5512.1,12.54%,1908.1
36153,1979,561,64,2,2023-06-20,2830.65,7.05%,1090.65
36154,7399,407,53,2,2023-10-29,5562.83,21.23%,2498.83
36155,4205,511,31,4,2023-08-19,3360.95,27.89%,1632.95
36156,1897,1936,30,4,2023-11-18,6094.06,4.85%,2722.06
36157,1150,303,129,3,2023-06-14,671.57,9.47%,212.57
36158,3829,1194,171,2,2023-08-02,4801.49,16.00%,2013.49
36159,6471,1945,138,2,2023-01-28,959.64,18.59%,471.64
36160,5387,1605,8,2,2023-05-15,1631.37,12.26%,553.37
36161,7656,587,40,3,2023-05-11,2961.73,14.42%,543.73
36162,6792,299,174,3,2023-06-28,7986.47,22.94%,3942.47
36163,3348,1902,56,2,2023-03-26,5883.75,8.28%,2699.75
36164,8363,646,5,2,2023-08-10,4520.49,0.62%,1016.49
36165,3147,1519,37,2,2023-10-23,3079.33,8.81%,1079.33
36166,4217,142,26,4,2023-10-13,3790.09,19.23%,970.09
36167,5830,1004,177,1,2023-05-22,1735.27,15.41%,310.27
36168,8191,26,82,2,2023-05-14,1031.83,8.92%,345.83
36169,8455,1755,159,3,2023-05-03,9312.68,17.80%,3768.68
36170,6282,759,137,2,2023-11-22,4696.17,0.44%,952.17
36171,5288,1678,137,2,2023-12-29,5423.58,15.88%,1953.58
36172,6660,1404,41,3,2023-08-01,1567.99,28.37%,634.99
36173,2249,312,111,1,2023-09-13,371.94,28.25%,80.94
36174,2150,1387,171,2,2023-09-04,4334.84,12.83%,1004.84
36175,3057,1181,168,4,2023-08-30,7460.88,23.95%,3116.88
36176,2197,978,111,3,2023-02-21,3939.88,5.20%,1299.88
36177,8689,210,64,2,2023-05-17,2715.64,28.78%,1311.64
36178,750,206,186,2,2023-11-13,771.08,9.40%,179.08
36179,4103,1152,131,2,2023-07-13,6558.99,26.48%,3138.99
36180,6102,1721,11,4,2023-02-24,8986.86,1.02%,3014.86
36181,1047,1270,138,3,2023-06-18,6390.66,7.62%,1995.66
36182,1980,1863,176,2,2023-12-15,5138.81,23.67%,2540.81
36183,6234,860,66,3,2023-12-13,5198.69,1.68%,1625.69
36184,3602,261,9,4,2023-10-04,6860.8,4.46%,2564.8
36185,6005,49,13,4,2023-12-16,3292.75,16.94%,892.75
36186,4800,1128,128,2,2023-10-16,4824.88,15.13%,2064.88
36187,4238,573,118,3,2023-07-31,523.1,11.61%,100.1
36188,1049,1024,122,1,2023-09-13,1263.23,10.44%,619.23
36189,762,1201,22,2,2023-01-12,3404.51,6.21%,888.51
36190,2736,975,62,4,2023-05-07,11592.84,0.89%,5140.84
36191,3623,305,110,3,2023-01-29,2058.22,24.13%,576.22
36192,1402,98,21,4,2023-07-08,8924.1,16.99%,2336.1
36193,7380,1093,68,4,2023-11-18,10108.92,9.45%,4380.92
36194,9349,1652,45,2,2023-09-23,6936.59,21.53%,2940.59
36195,7793,68,64,3,2023-01-30,3837.72,2.71%,1341.72
36196,3149,145,99,4,2023-01-09,10363.79,9.91%,4471.79
36197,4622,129,199,3,2023-10-04,5444.13,27.85%,1406.13
36198,3007,61,191,3,2023-08-15,2534.45,25.77%,1262.45
36199,8758,266,129,1,2023-08-04,2318.36,11.31%,489.36
36200,1789,930,70,1,2023-03-04,2986.58,13.02%,1258.58
36201,6829,637,137,2,2023-05-02,2226.16,8.29%,924.16
36202,7666,701,118,3,2023-09-22,4855.55,29.97%,1285.55
36203,946,434,84,2,2023-01-22,4955.36,24.63%,1151.36
36204,2043,545,174,1,2023-08-24,527.07,17.09%,226.07
36205,7849,426,74,2,2023-01-09,2153.65,29.02%,1005.65
36206,8700,603,11,1,2023-04-04,1425.62,22.62%,343.62
36207,4226,1240,142,1,2023-05-15,2737.62,28.23%,1329.62
36208,5192,499,30,4,2023-11-08,4714.75,21.90%,1814.75
36209,4749,1208,89,4,2023-06-03,1921.31,2.26%,605.31
36210,7679,1653,61,2,2023-06-27,1919.44,3.20%,399.44
36211,5246,1387,104,4,2023-10-07,10526.12,7.50%,3866.12
36212,5883,92,12,3,2023-06-20,8624,0.76%,3686
36213,9721,1747,84,4,2023-02-03,9625.55,1.91%,3157.55
36214,4610,1206,183,4,2023-07-29,6800.74,17.30%,1916.74
36215,6623,194,94,3,2023-12-25,3243.16,23.18%,1005.16
36216,1034,1467,109,4,2023-10-28,3994.5,1.93%,854.5
36217,4567,1921,94,3,2023-05-17,6622.48,7.86%,2749.48
36218,7542,1197,76,1,2023-07-14,318.22,18.15%,106.22
36219,8928,793,145,2,2023-07-17,657.97,12.78%,131.97
36220,7233,259,42,3,2023-08-14,1520.26,25.02%,350.26
36221,2157,1479,38,1,2023-07-13,1235.27,10.37%,534.27
36222,7427,1113,8,4,2023-12-20,9700.97,3.39%,4224.97
36223,6767,591,78,3,2023-01-31,7947.98,28.26%,2373.98
36224,6558,1652,125,1,2023-07-24,2406.75,4.57%,408.75
36225,4124,569,173,2,2023-04-07,346.14,24.70%,126.14
36226,2611,580,85,1,2023-01-05,3118.55,10.31%,1511.55
36227,3709,1154,177,1,2023-03-18,2795.78,12.75%,961.78
36228,2920,1030,199,2,2023-03-09,1940.42,8.73%,838.42
36229,158,121,82,4,2023-01-07,1953.26,15.03%,829.26
36230,3438,1763,12,2,2023-12-18,6701.25,22.86%,3199.25
36231,6597,290,152,2,2023-05-25,2515.67,24.17%,805.67
36232,4718,853,173,1,2023-07-10,1584.81,12.19%,434.81
36233,4919,1149,122,2,2023-06-26,2280.88,5.06%,1078.88
36234,639,375,62,1,2023-12-18,1031.5,19.39%,414.5
36235,2640,1595,155,3,2023-11-02,1638.73,11.48%,627.73
36236,52,1046,81,3,2023-08-22,2573.02,29.48%,1139.02
36237,4913,1460,1,2,2023-09-19,970.86,2.38%,404.86
36238,1472,1897,64,1,2023-06-25,1249.06,3.91%,412.06
36239,7984,1245,139,4,2023-04-23,12712.84,8.26%,6348.84
36240,330,1265,173,2,2023-11-30,2018.33,20.34%,798.33
36241,8977,526,12,4,2023-03-24,11542.1,2.88%,4010.1
36242,8488,1006,103,1,2023-01-05,1810.41,14.05%,387.41
36243,346,1962,70,3,2023-03-21,3723.09,0.77%,1686.09
36244,2202,1521,106,3,2023-03-28,9248.74,1.38%,4286.74
